 	objlabelArray	fx0array	fy0array	fz0array	fx1array	fy1array	fz1array
76	obj76-val31820	78.23	22.63	2.79	77.24	29.03	8.53
77	obj77-val32199	46.90	27.06	4.76	63.30	30.67	7.87
78	obj78-val32578	80.36	27.72	2.13	76.10	30.50	8.86
79	obj79-val32957	103.32	30.50	3.77	109.55	37.88	9.02
80	obj80-val33336	84.62	15.09	2.30	96.76	11.81	6.72
81	obj81-val33715	93.64	17.88	3.28	87.41	14.27	8.20
82	obj82-val34093	89.38	22.30	2.62	87.90	16.73	8.53
83	obj83-val34472	104.96	20.50	2.62	109.22	21.48	9.68
84	obj84-val34851	74.95	22.47	2.46	69.04	22.80	8.69
85	obj85-val35230	76.59	26.73	2.46	70.52	26.57	8.69
86	obj86-val35609	91.84	26.08	2.62	90.53	32.64	9.18
87	obj87-val35987	120.21	31.49	3.77	123.82	29.52	9.84
88	obj88-val36366	92.00	35.92	3.44	100.04	36.24	8.86
89	obj89-val36745	43.46	21.32	4.10	36.08	17.71	7.54
90	obj90-val37124	43.95	30.50	4.76	35.42	32.31	7.71
91	obj91-val37503	83.15	30.50	2.46	79.21	32.80	8.86
92	obj92-val37882	131.20	14.10	4.59	135.14	14.43	7.71
93	obj93-val38260	47.23	22.96	3.94	37.88	23.12	8.04
94	obj94-val38639	51.66	25.75	3.94	63.14	21.98	8.69
95	obj95-val39018	17.55	26.73	6.23	28.37	26.40	6.40
96	obj96-val39397	39.85	29.03	4.43	38.05	29.68	8.53
97	obj97-val39776	101.68	29.03	3.61	108.90	32.14	10.17
98	obj98-val40154	54.12	33.29	3.77	58.06	33.78	7.54
99	obj99-val40533	123.33	19.68	3.61	121.03	18.53	9.68
100	obj100-val40912	148.09	20.17	5.25	150.55	19.35	10.17
101	obj101-val41291	48.05	25.26	4.26	55.60	18.37	8.04
102	obj102-val41670	59.53	21.98	4.10	67.24	25.26	8.53
103	obj103-val42048	114.31	26.73	3.77	107.58	26.24	10.17
104	obj104-val42427	84.13	27.72	2.30	83.80	30.18	10.17
105	obj105-val42806	147.44	35.10	4.76	155.96	32.14	8.69
106	obj106-val43185	97.91	33.95	2.62	103.65	38.38	8.53
107	obj107-val43564	100.86	19.19	3.61	105.45	15.58	8.86
108	obj108-val43943	100.70	21.65	2.79	104.14	17.71	9.35
109	obj109-val44321	49.53	29.68	4.43	42.80	30.01	8.69
110	obj110-val44700	128.58	15.09	5.08	129.40	14.10	7.87
111	obj111-val45079	99.22	20.50	3.44	95.45	17.06	9.35
112	obj112-val45458	117.42	21.32	3.28	119.23	22.30	10.00
113	obj113-val45837	102.99	22.80	3.28	99.71	20.34	10.00
114	obj114-val46215	90.69	26.08	1.97	86.92	28.86	10.33
115	obj115-val46594	115.62	29.52	3.28	116.28	25.58	10.33
116	obj116-val46973	129.56	30.83	3.44	127.76	29.19	10.17
117	obj117-val47352	85.61	28.37	2.62	87.58	31.49	9.84
118	obj118-val48110	112.34	23.29	3.61	114.80	23.45	10.17
119	obj119-val48488	100.20	25.26	3.28	98.89	22.96	10.33
120	obj120-val48867	107.91	28.54	3.44	105.78	29.36	10.17
121	obj121-val49246	22.30	30.34	6.56	34.77	31.00	7.05
122	obj122-val49625	105.12	28.86	2.95	113.32	32.14	10.00
123	obj123-val50004	147.44	15.09	6.72	151.70	15.42	8.69
124	obj124-val50382	113.16	19.35	3.94	114.14	17.06	9.35
125	obj125-val50761	130.38	24.44	3.28	127.92	27.22	10.33
126	obj126-val51140	105.12	24.76	4.26	105.78	22.47	10.33
127	obj127-val51519	136.12	22.30	4.76	139.40	26.57	10.50
128	obj128-val51898	99.22	25.91	3.61	93.81	28.21	10.33
129	obj129-val52276	132.51	25.09	4.59	135.30	28.04	10.17
130	obj130-val52655	121.03	27.22	4.59	122.34	26.73	10.50
131	obj131-val53034	138.25	28.86	4.10	146.12	30.18	10.33
132	obj132-val53413	148.58	27.72	5.25	153.83	31.98	9.68
133	obj133-val53792	111.03	28.70	3.12	119.88	31.98	10.00
134	obj134-val54171	114.64	37.23	4.59	123	32.96	9.51
135	obj135-val54549	139.24	34.60	4.10	143.99	33.62	9.35
136	obj136-val55307	138.74	18.37	5.74	134.81	20.50	9.68
137	obj137-val55686	51.00	26.08	3.94	59.20	25.26	9.02
138	obj138-val56065	28.21	26.90	5.58	21.98	26.90	8.86
139	obj139-val56443	131.04	32.14	4.43	141.20	32.31	9.84
140	obj140-val56822	100.37	23.45	3.77	91.84	20.50	9.18
141	obj141-val57201	121.69	26.40	4.10	125.46	21.98	10.17
142	obj142-val57580	141.04	24.60	5.41	150.39	27.39	10.66
143	obj143-val57959	131.53	36.57	4.59	133.99	38.70	8.53
144	obj144-val58338	109.72	35.26	3.94	117.59	36.24	9.35
145	obj145-val58716	146.12	35.59	6.23	144.32	37.72	8.86
146	obj146-val59095	90.04	24.11	2.95	90.86	18.20	10.00
147	obj147-val59474	96.27	28.86	5.58	98.73	31.32	10.00
148	obj148-val59853	140.22	19.52	5.25	143.99	22.96	10.82
149	obj149-val60232	103.81	27.72	3.77	100.86	29.52	10.50
150	obj150-val60610	146.94	33.95	6.23	148.42	31.49	9.84
151	obj151-val60989	157.11	17.88	7.22	158.26	19.84	10.00
152	obj152-val61368	153.50	23.94	6.72	164.16	24.60	10.82
153	obj153-val61747	50.68	26.08	3.94	43.79	26.24	9.51
154	obj154-val62126	43.62	26.24	4.59	32.80	26.57	9.18
155	obj155-val62504	146.12	18.70	6.89	148.91	20.34	10.33
156	obj156-val62883	147.76	23.12	5.41	153.50	26.24	10.99
157	obj157-val63641	148.42	29.52	6.72	153.50	28.86	10.50
158	obj158-val64020	155.14	28.86	6.89	164.82	25.91	10.99
159	obj159-val64399	152.19	32.47	7.05	151.04	33.13	10.00
160	obj160-val64777	169.08	20.17	8.20	173.35	26.24	9.84
161	obj161-val65535	152.36	23.62	7.05	160.06	22.80	11.15
