 	objlabelArray	fx0array	fy0array	fz0array	fx1array	fy1array	fz1array
105	obj105-val48059	155.14	28.54	3.12	157.77	30.83	9.02
106	obj106-val48496	69.37	29.36	4.76	84.30	30.18	8.04
107	obj107-val48933	158.92	32.96	2.30	164.33	31.65	8.53
108	obj108-val49370	120.38	30.67	3.12	125.95	35.92	8.20
109	obj109-val49807	118.74	22.30	2.95	128.25	20.01	8.69
110	obj110-val50244	99.88	25.09	3.44	91.35	26.40	8.36
111	obj111-val50680	107.58	26.08	3.77	96.60	26.73	8.36
112	obj112-val51117	141.04	28.21	2.95	136.28	28.70	9.68
113	obj113-val51554	112.67	29.03	2.62	115.29	30.83	9.18
114	obj114-val51991	117.10	28.86	2.79	121.69	31.16	9.18
115	obj115-val52428	141.53	28.70	2.30	146.12	30.83	9.84
116	obj116-val52865	179.25	24.76	3.28	185.48	22.80	8.04
117	obj117-val53302	109.22	24.60	2.79	111.68	24.27	9.02
118	obj118-val53739	31.65	26.90	6.89	43.62	22.30	7.54
119	obj119-val54176	112.34	26.90	3.44	102.99	30.50	8.36
120	obj120-val54613	84.79	33.29	5.08	78.88	35.75	7.71
121	obj121-val55049	109.22	23.45	3.12	98.73	22.30	8.20
122	obj122-val55486	191.06	18.86	6.72	187.29	32.80	7.05
123	obj123-val55923	62.32	24.93	5.08	72.00	20.99	8.69
124	obj124-val56360	117.59	25.58	2.62	122.34	29.52	8.86
125	obj125-val56797	142.68	25.42	2.62	143.01	29.19	10.33
126	obj126-val57234	66.58	28.37	4.92	84.30	24.93	8.53
127	obj127-val57671	65.93	32.31	4.92	78.39	32.80	8.69
128	obj128-val58108	97.25	16.73	5.58	97.42	19.35	8.04
129	obj129-val58545	89.05	20.66	5.58	88.89	19.68	7.87
130	obj130-val58982	152.36	34.93	5.25	151.86	36.24	8.53
131	obj131-val59418	57.56	26.57	5.08	59.86	21.16	9.35
132	obj132-val59855	65.11	27.22	5.08	76.42	22.14	8.69
133	obj133-val60292	115.29	25.09	3.12	115.78	28.54	9.68
134	obj134-val60729	56.09	33.78	5.74	66.91	35.75	8.86
135	obj135-val61166	65.44	28.54	5.08	59.37	23.29	9.35
136	obj136-val61603	57.07	32.14	5.90	42.80	33.95	8.53
137	obj137-val62040	39.52	31.49	5.74	29.19	32.31	9.18
138	obj138-val62477	87.41	24.93	6.23	85.44	27.72	9.18
139	obj139-val62914	46.25	30.18	6.07	34.28	31.65	8.86
140	obj140-val63351	56.58	30.50	5.58	46.08	30.34	9.35
141	obj141-val63787	62.98	29.52	5.25	71.50	32.80	9.51
142	obj142-val64224	62.16	29.36	5.08	58.88	31.32	10.00
143	obj143-val64661	30.01	33.29	7.71	17.22	35.75	8.69
144	obj144-val65098	60.52	29.68	5.25	53.79	28.86	10.00
145	obj145-val65535	23.78	32.14	9.02	7.71	35.26	9.18
